index_time, globalTokenPositionCreationTime,num_candidates, num_clonePairs, total_run_time, searchTime,timeSpentInSearchingCandidates,timeSpentInProcessResult,operation,sortTime_during_indexing
0,225,0,455,8990,8099,0,0,search
5628,4598,0,0,10318,0,0,0,index,85
0,228,0,455,10488,9629,0,0,search
5743,4703,0,0,10598,0,0,0,index,59
0,198,0,455,9424,8544,0,0,search
4488,4749,0,0,9409,0,0,0,index,160
0,265,0,455,10467,9553,0,0,search
6174,4630,0,0,11009,0,0,0,index,77
0,90,0,455,9094,8838,0,0,search
5686,4574,0,0,10451,0,0,0,index,265
0,181,0,452,11002,10093,0,0,search
5756,4447,0,0,10319,0,0,0,index,128
0,269,0,452,10514,9595,0,0,search
6178,4502,0,0,10856,0,0,0,index,72
0,194,0,452,10623,9787,0,0,search
5939,3188,0,0,9319,0,0,0,index,67
0,183,0,452,9277,8418,0,0,search
5297,4863,0,0,10320,0,0,0,index,50
0,223,0,452,9836,8950,0,0,search
6170,4731,0,0,11070,0,0,0,index,86
0,188,0,452,10450,9576,0,0,search
5540,4533,0,0,10238,0,0,0,index,62
0,264,0,452,10338,9519,0,0,search
5874,3441,0,0,9327,0,0,0,index,68
0,180,0,452,7661,7025,0,0,search
6021,4712,0,0,10889,0,0,0,index,65
0,265,0,309,10253,9197,0,0,search
5548,4731,0,0,10510,0,0,0,index,207
0,265,0,309,8979,8004,0,0,search
5892,4619,0,0,10705,0,0,0,index,200
0,144,0,309,9318,8564,0,0,search
5119,4392,0,0,9691,0,0,0,index,124
0,215,0,309,8454,7628,0,0,search
5773,4610,0,0,10544,0,0,0,index,58
0,220,0,309,9166,8254,0,0,search
5900,4608,0,0,10725,0,0,0,index,64
0,264,0,309,9879,8946,0,0,search
5764,3370,0,0,9346,0,0,0,index,56
0,221,0,309,10018,9093,0,0,search
5924,4771,0,0,10881,0,0,0,index,64
0,264,0,309,8925,8015,0,0,search
6031,4484,0,0,10677,0,0,0,index,63
0,268,0,309,8652,7750,0,0,search
5913,3537,0,0,9680,0,0,0,index,49
0,262,0,309,9618,8580,0,0,search
5474,4667,0,0,10371,0,0,0,index,75
0,215,0,309,9762,8902,0,0,search
5824,4580,0,0,10637,0,0,0,index,71
0,230,0,309,9514,8554,0,0,search
4354,4702,0,0,9232,0,0,0,index,77
0,276,0,309,10186,9317,0,0,search
5671,4413,0,0,10277,0,0,0,index,73
0,181,0,310,10048,9180,0,0,search
5796,4841,0,0,10793,0,0,0,index,74
0,264,0,310,9574,8568,0,0,search
6116,4780,0,0,11096,0,0,0,index,65
0,240,0,310,10339,9478,0,0,search
4764,4887,0,0,9820,0,0,0,index,143
0,243,0,310,10150,9236,0,0,search
6085,4638,0,0,10900,0,0,0,index,153
0,219,0,310,11394,10555,0,0,search
5468,4765,0,0,10409,0,0,0,index,150
0,233,0,311,9543,8565,0,0,search
5803,4578,0,0,10578,0,0,0,index,70
0,176,0,311,9707,8804,0,0,search
5897,4705,0,0,10829,0,0,0,index,149
0,245,0,311,10230,9200,0,0,search
6041,4737,0,0,10950,0,0,0,index,164
0,264,0,311,9534,8633,0,0,search
6082,4800,0,0,11019,0,0,0,index,75
0,236,0,311,11556,10663,0,0,search
4537,4881,0,0,9611,0,0,0,index,82
0,245,0,311,10885,9809,0,0,search
5824,4534,0,0,10586,0,0,0,index,88
0,226,0,311,9843,8946,0,0,search
5891,4766,0,0,10797,0,0,0,index,70
0,244,0,311,10411,9456,0,0,search
6061,3288,0,0,9493,0,0,0,index,257
0,222,0,311,9930,9038,0,0,search
5979,4665,0,0,10821,0,0,0,index,52
0,274,0,311,10118,9107,0,0,search
5636,4541,0,0,10317,0,0,0,index,78
0,135,0,311,9753,8886,0,0,search
4534,2611,0,0,7308,0,0,0,index,76
0,221,0,311,8919,8062,0,0,search
5834,4703,0,0,10691,0,0,0,index,64
0,297,0,311,10875,9939,0,0,search
5806,2568,0,0,8574,0,0,0,index,78
0,283,0,311,8191,7273,0,0,search
4240,4725,0,0,9145,0,0,0,index,168
0,220,0,311,9447,8526,0,0,search
5774,4758,0,0,10698,0,0,0,index,67
0,218,0,311,9364,8471,0,0,search
5604,4980,0,0,10784,0,0,0,index,93
0,295,0,311,10343,9319,0,0,search
4993,4595,0,0,9808,0,0,0,index,75
0,152,0,311,10226,9663,0,0,search
6130,4709,0,0,11036,0,0,0,index,75
0,213,0,311,10393,9532,0,0,search
6280,5014,0,0,11536,0,0,0,index,161
0,229,0,311,9762,8847,0,0,search
6201,3299,0,0,9731,0,0,0,index,72
0,250,0,311,9702,8782,0,0,search
5330,4936,0,0,10483,0,0,0,index,155
0,136,0,311,9863,9071,0,0,search
5740,4681,0,0,10612,0,0,0,index,89
0,219,0,311,7085,6387,0,0,search
3545,1922,0,0,5506,0,0,0,index,237
0,284,0,311,8296,7647,0,0,search
1872,1064,0,0,2957,0,0,0,index,120
0,154,0,311,5986,5548,0,0,search
2230,1244,0,0,3500,0,0,0,index,162
0,174,0,311,7036,6540,0,0,search
2098,1479,0,0,3599,0,0,0,index,103
0,190,0,311,6953,6481,0,0,search
2178,1364,0,0,3568,0,0,0,index,116
0,173,0,311,7441,6875,0,0,search
2318,1241,0,0,3591,0,0,0,index,121
0,230,0,311,7592,6966,0,0,search
2066,982,0,0,3071,0,0,0,index,120
0,206,0,311,7129,6620,0,0,search
2987,1405,0,0,4456,0,0,0,index,119
0,103,0,311,5280,4959,0,0,search
2471,1058,0,0,3554,0,0,0,index,139
0,212,0,311,7137,6530,0,0,search
2265,1047,0,0,3344,0,0,0,index,113
0,136,0,311,7057,6611,0,0,search
1789,948,0,0,2759,0,0,0,index,86
0,116,0,311,6897,6426,0,0,search
2451,1127,0,0,3621,0,0,0,index,173
0,169,0,311,5869,5374,0,0,search
2182,1075,0,0,3279,0,0,0,index,134
0,194,0,311,7349,6780,0,0,search
1690,1053,0,0,2768,0,0,0,index,76
0,140,0,312,6114,5740,0,0,search
2420,1433,0,0,3887,0,0,0,index,175
0,221,0,312,7048,6499,0,0,search
2002,1424,0,0,3453,0,0,0,index,109
0,132,0,312,5895,5512,0,0,search
1815,1171,0,0,3019,0,0,0,index,94
0,118,0,312,5478,5147,0,0,search
1619,985,0,0,2633,0,0,0,index,99
0,155,0,312,6074,5687,0,0,search
2476,1280,0,0,3787,0,0,0,index,123
0,135,0,312,6787,6344,0,0,search
2070,1466,0,0,3566,0,0,0,index,124
0,182,0,312,5791,5272,0,0,search
2473,1043,0,0,3540,0,0,0,index,126
0,213,0,312,5601,5023,0,0,search
1925,888,0,0,2839,0,0,0,index,101
0,170,0,312,5738,5331,0,0,search
1669,881,0,0,2575,0,0,0,index,72
0,123,0,312,5286,4909,0,0,search
2505,1366,0,0,3902,0,0,0,index,151
0,137,0,312,6298,5935,0,0,search
1588,888,0,0,2500,0,0,0,index,81
0,100,0,312,5560,5170,0,0,search
1653,964,0,0,2639,0,0,0,index,64
0,155,0,312,6645,6219,0,0,search
1622,969,0,0,2616,0,0,0,index,84
0,140,0,312,7350,6844,0,0,search
2531,1497,0,0,4095,0,0,0,index,109
0,183,0,312,7577,6987,0,0,search
2571,1550,0,0,4167,0,0,0,index,146
0,248,0,312,8167,7477,0,0,search
2177,1409,0,0,3618,0,0,0,index,93
0,192,0,312,7460,6908,0,0,search
2217,1494,0,0,3763,0,0,0,index,82
0,180,0,312,6782,6236,0,0,search
2865,1653,0,0,4573,0,0,0,index,113
0,236,0,312,7911,7291,0,0,search
2011,1744,0,0,3794,0,0,0,index,103
0,160,0,312,6797,6301,0,0,search
2421,1282,0,0,3740,0,0,0,index,152
0,193,0,312,7994,7441,0,0,search
2374,1548,0,0,3987,0,0,0,index,122
0,169,0,312,6815,6301,0,0,search
2527,1166,0,0,3725,0,0,0,index,114
0,216,0,312,7249,6712,0,0,search
2421,1661,0,0,4113,0,0,0,index,103
0,200,0,312,8953,8439,0,0,search
2235,1262,0,0,3527,0,0,0,index,89
0,234,0,312,6808,6256,0,0,search
2174,1349,0,0,3544,0,0,0,index,129
0,234,0,312,6780,6232,0,0,search
2047,1236,0,0,3309,0,0,0,index,105
0,247,0,312,8047,7430,0,0,search
1926,1367,0,0,3319,0,0,0,index,106
0,136,0,312,5706,5209,0,0,search
2407,1014,0,0,3447,0,0,0,index,129
0,136,0,312,6763,6377,0,0,search
2226,1186,0,0,3444,0,0,0,index,123
0,159,0,312,6494,5998,0,0,search
1827,1179,0,0,3045,0,0,0,index,114
0,157,0,312,6577,6165,0,0,search
2005,1628,0,0,3672,0,0,0,index,88
0,242,0,312,7966,7369,0,0,search
1686,958,0,0,2664,0,0,0,index,87
0,134,0,312,5601,5239,0,0,search
2036,1244,0,0,3321,0,0,0,index,96
0,133,0,312,5445,5087,0,0,search
1836,967,0,0,2826,0,0,0,index,92
0,104,0,312,5924,5569,0,0,search
2672,1300,0,0,3993,0,0,0,index,199
0,146,0,312,6949,6535,0,0,search
4719,3241,0,0,7982,0,0,0,index,128
0,229,0,312,7894,6999,0,0,search
5073,2755,0,0,7899,0,0,0,index,92
0,139,0,312,7746,6970,0,0,search
5301,2596,0,0,8016,0,0,0,index,95
0,213,0,312,7427,6672,0,0,search
5526,2422,0,0,8090,0,0,0,index,95
0,341,0,312,8767,7619,0,0,search
5211,4576,0,0,10023,0,0,0,index,89
0,296,0,312,7497,6843,0,0,search
4623,2727,0,0,7445,0,0,0,index,105
0,199,0,312,8230,7564,0,0,search
5102,4326,0,0,9680,0,0,0,index,210
0,275,0,312,9597,8759,0,0,search
5276,3569,0,0,8993,0,0,0,index,177
0,202,0,312,8917,8119,0,0,search
4661,3028,0,0,7769,0,0,0,index,213
0,316,0,312,8213,7516,0,0,search
3671,2778,0,0,6592,0,0,0,index,99
0,187,0,312,7948,6896,0,0,search
2944,2100,0,0,5103,0,0,0,index,149
0,246,0,312,9159,8566,0,0,search
2483,1585,0,0,4120,0,0,0,index,118
0,230,0,312,7719,7109,0,0,search
3134,2030,0,0,5196,0,0,0,index,107
0,178,0,312,7198,6651,0,0,search
2675,1927,0,0,4628,0,0,0,index,118
0,233,0,312,7640,6950,0,0,search
2739,1371,0,0,4144,0,0,0,index,116
0,155,0,312,7036,6438,0,0,search
2293,1176,0,0,3495,0,0,0,index,106
0,187,0,312,6957,6339,0,0,search
2344,1336,0,0,3715,0,0,0,index,91
0,246,0,312,7606,7012,0,0,search
2218,1264,0,0,3515,0,0,0,index,165
0,164,0,312,7148,6629,0,0,search
1492,1193,0,0,2705,0,0,0,index,87
0,107,0,312,6081,5744,0,0,search
2270,1251,0,0,3541,0,0,0,index,104
0,133,0,312,5752,5379,0,0,search
1858,1063,0,0,2944,0,0,0,index,107
0,175,0,312,7168,6711,0,0,search
2316,1218,0,0,3572,0,0,0,index,151
0,162,0,312,6426,5863,0,0,search
2543,1303,0,0,3892,0,0,0,index,135
0,148,0,312,7581,7113,0,0,search
3229,3286,0,0,6884,0,0,0,index,138
0,223,0,312,9126,8179,0,0,search
4611,4461,0,0,9295,0,0,0,index,114
0,208,0,312,8237,7499,0,0,search
5361,2501,0,0,8057,0,0,0,index,83
0,214,0,312,8270,7497,0,0,search
6203,3405,0,0,9669,0,0,0,index,215
0,313,0,312,8666,7623,0,0,search
4239,2902,0,0,7237,0,0,0,index,269
0,145,0,312,8522,7851,0,0,search
5153,3738,0,0,9098,0,0,0,index,160
0,230,0,312,7156,6424,0,0,search
4351,3824,0,0,8274,0,0,0,index,120
0,119,0,312,7388,6714,0,0,search
5188,3819,0,0,9179,0,0,0,index,99
0,296,0,312,8564,7656,0,0,search
5143,3018,0,0,8329,0,0,0,index,166
0,289,0,312,9960,8955,0,0,search
4242,3814,0,0,8204,0,0,0,index,100
0,223,0,312,7558,6858,0,0,search
3339,2382,0,0,5858,0,0,0,index,129
0,362,0,312,9101,8273,0,0,search
5238,2121,0,0,7422,0,0,0,index,99
0,286,0,312,9513,8542,0,0,search
2535,1978,0,0,4558,0,0,0,index,110
0,254,0,312,8219,7497,0,0,search
3022,2174,0,0,5242,0,0,0,index,131
0,172,0,312,6879,6318,0,0,search
3646,2419,0,0,6091,0,0,0,index,142
0,208,0,312,8070,7389,0,0,search
2441,1904,0,0,4404,0,0,0,index,167
0,221,0,312,7356,6792,0,0,search
2359,1420,0,0,3808,0,0,0,index,144
0,221,0,312,7288,6682,0,0,search
2868,1708,0,0,4599,0,0,0,index,190
0,191,0,312,7328,6761,0,0,search
1993,1649,0,0,3675,0,0,0,index,98
0,203,0,312,7570,6891,0,0,search
1848,1159,0,0,3028,0,0,0,index,102
0,113,0,312,5756,5414,0,0,search
2417,1352,0,0,3809,0,0,0,index,102
0,174,0,312,8019,7520,0,0,search
2283,1370,0,0,3688,0,0,0,index,124
0,162,0,312,6329,5780,0,0,search
2218,1410,0,0,3668,0,0,0,index,120
0,155,0,312,7308,6822,0,0,search
2676,1315,0,0,4029,0,0,0,index,157
0,181,0,312,7690,7159,0,0,search
1980,1139,0,0,3155,0,0,0,index,78
0,133,0,312,5696,5303,0,0,search
2370,1263,0,0,3669,0,0,0,index,111
0,154,0,312,6635,6199,0,0,search
6314,1645,0,0,8004,0,0,0,index,259
0,294,0,312,8980,8034,0,0,search
5343,3805,0,0,9371,0,0,0,index,91
0,239,0,312,8598,7542,0,0,search
5613,3466,0,0,9134,0,0,0,index,81
0,130,0,312,8060,7455,0,0,search
5822,3420,0,0,9368,0,0,0,index,93
0,200,0,312,9063,8071,0,0,search
4967,3428,0,0,8511,0,0,0,index,116
0,350,0,312,8851,7892,0,0,search
5033,3681,0,0,8875,0,0,0,index,95
0,139,0,313,7840,7434,0,0,search
5088,3777,0,0,8979,0,0,0,index,88
0,225,0,313,8970,8220,0,0,search
4416,3930,0,0,8526,0,0,0,index,118
0,279,0,313,8858,7845,0,0,search
4969,3376,0,0,8542,0,0,0,index,131
0,286,0,313,8649,7858,0,0,search
3424,3083,0,0,6573,0,0,0,index,162
0,218,0,313,8960,8077,0,0,search
4322,2759,0,0,7116,0,0,0,index,138
0,191,0,313,7062,6365,0,0,search
3678,2265,0,0,6037,0,0,0,index,171
0,254,0,313,9037,8189,0,0,search
2932,2292,0,0,5281,0,0,0,index,147
0,236,0,313,7607,7038,0,0,search
3109,1467,0,0,4624,0,0,0,index,158
0,222,0,313,7700,6996,0,0,search
2435,1257,0,0,3711,0,0,0,index,131
0,217,0,313,7265,6605,0,0,search
2180,1357,0,0,3558,0,0,0,index,100
0,185,0,313,6677,6065,0,0,search
2671,1512,0,0,4216,0,0,0,index,253
0,233,0,313,7705,7176,0,0,search
2293,1343,0,0,3661,0,0,0,index,137
0,132,0,313,6042,5675,0,0,search
1848,931,0,0,2809,0,0,0,index,94
0,125,0,313,5599,5225,0,0,search
2296,1028,0,0,3346,0,0,0,index,236
0,132,0,313,6515,6128,0,0,search
1914,1194,0,0,3131,0,0,0,index,116
0,140,0,313,6491,6064,0,0,search
1456,1086,0,0,2563,0,0,0,index,77
0,114,0,313,5577,5221,0,0,search
1714,1336,0,0,3082,0,0,0,index,83
0,144,0,313,6767,6141,0,0,search
1736,1145,0,0,2901,0,0,0,index,117
0,135,0,313,6085,5711,0,0,search
2136,892,0,0,3049,0,0,0,index,136
0,135,0,313,6522,6149,0,0,search
1715,831,0,0,2574,0,0,0,index,97
0,120,0,313,5562,5200,0,0,search
1582,826,0,0,2429,0,0,0,index,72
0,123,0,313,5406,5008,0,0,search
1986,1047,0,0,3069,0,0,0,index,124
0,145,0,313,7045,6617,0,0,search
5733,1285,0,0,7040,0,0,0,index,136
0,275,0,313,9803,8875,0,0,search
4976,4025,0,0,9032,0,0,0,index,115
0,258,0,313,8707,7671,0,0,search
4712,3659,0,0,8529,0,0,0,index,131
0,156,0,313,7288,6603,0,0,search
4891,2905,0,0,8024,0,0,0,index,103
0,288,0,313,8395,7405,0,0,search
4195,3850,0,0,8271,0,0,0,index,101
0,228,0,313,8735,7834,0,0,search
3790,3765,0,0,7744,0,0,0,index,164
0,251,0,313,8174,7257,0,0,search
4920,3866,0,0,9018,0,0,0,index,135
0,187,0,313,7463,6757,0,0,search
2909,2735,0,0,5705,0,0,0,index,66
0,267,0,313,7738,7112,0,0,search
4683,2479,0,0,7392,0,0,0,index,103
0,302,0,313,8577,7688,0,0,search
3947,3452,0,0,7711,0,0,0,index,141
0,191,0,313,8351,7588,0,0,search
2943,1636,0,0,4614,0,0,0,index,180
0,262,0,313,8060,7335,0,0,search
3492,2436,0,0,5975,0,0,0,index,129
0,164,0,312,6803,6195,0,0,search
2623,1838,0,0,4547,0,0,0,index,103
0,209,0,312,7028,6380,0,0,search
2505,1355,0,0,3905,0,0,0,index,123
0,150,0,312,7364,6767,0,0,search
2222,1386,0,0,3632,0,0,0,index,90
0,184,0,312,6413,5947,0,0,search
2575,1450,0,0,4065,0,0,0,index,195
0,238,0,312,7004,6469,0,0,search
2904,1303,0,0,4244,0,0,0,index,195
0,189,0,312,7326,6634,0,0,search
2331,1275,0,0,3650,0,0,0,index,152
0,142,0,312,6000,5548,0,0,search
1414,767,0,0,2203,0,0,0,index,65
0,135,0,312,6635,6190,0,0,search
2380,1188,0,0,3597,0,0,0,index,109
0,158,0,312,6719,6231,0,0,search
1922,1325,0,0,3278,0,0,0,index,104
0,131,0,312,6427,5993,0,0,search
1666,817,0,0,2506,0,0,0,index,90
0,109,0,312,5644,5292,0,0,search
2162,1122,0,0,3307,0,0,0,index,112
0,125,0,312,6360,5953,0,0,search
1557,1111,0,0,2694,0,0,0,index,75
0,134,0,312,5886,5490,0,0,search
2212,1181,0,0,3417,0,0,0,index,145
0,192,0,312,6823,6318,0,0,search
4917,5675,0,0,10609,0,0,0,index,188
0,146,0,312,9359,8674,0,0,search
4002,3766,0,0,7935,0,0,0,index,110
0,227,0,312,8542,7717,0,0,search
4604,3937,0,0,8749,0,0,0,index,97
0,168,0,312,8113,7301,0,0,search
4617,3298,0,0,8047,0,0,0,index,142
0,323,0,312,8878,7928,0,0,search
4633,4238,0,0,9105,0,0,0,index,126
0,232,0,313,9250,8346,0,0,search
4629,4378,0,0,9210,0,0,0,index,115
0,164,0,313,8183,7771,0,0,search
4993,2842,0,0,7873,0,0,0,index,111
0,343,0,313,8161,7102,0,0,search
4999,2119,0,0,7158,0,0,0,index,105
0,233,0,313,8334,7672,0,0,search
4155,3446,0,0,7778,0,0,0,index,144
0,341,0,313,8118,7343,0,0,search
4368,3800,0,0,8247,0,0,0,index,141
0,212,0,313,9033,8398,0,0,search
4623,2146,0,0,6956,0,0,0,index,191
0,356,0,313,9312,8332,0,0,search
2660,1651,0,0,4362,0,0,0,index,136
0,234,0,313,8061,7486,0,0,search
2714,1754,0,0,4523,0,0,0,index,171
0,142,0,313,6730,6147,0,0,search
3180,1697,0,0,4929,0,0,0,index,134
0,217,0,313,6806,6232,0,0,search
2281,1759,0,0,4072,0,0,0,index,175
0,224,0,313,7074,6495,0,0,search
2298,1199,0,0,3534,0,0,0,index,131
0,166,0,312,6940,6396,0,0,search
2214,1698,0,0,3950,0,0,0,index,132
0,207,0,312,7565,6980,0,0,search
2181,1462,0,0,3660,0,0,0,index,128
0,181,0,312,6666,6153,0,0,search
1864,858,0,0,2743,0,0,0,index,136
0,136,0,312,5861,5491,0,0,search
2546,1017,0,0,3584,0,0,0,index,164
0,207,0,312,6051,5457,0,0,search
2447,1013,0,0,3484,0,0,0,index,128
0,186,0,312,5792,5295,0,0,search
2044,1118,0,0,3185,0,0,0,index,108
0,115,0,312,5254,4853,0,0,search
1910,1152,0,0,3084,0,0,0,index,97
0,109,0,312,6566,6223,0,0,search
2496,1435,0,0,3966,0,0,0,index,185
0,168,0,312,7166,6692,0,0,search
1942,913,0,0,2877,0,0,0,index,128
0,127,0,312,6876,6427,0,0,search
2040,1150,0,0,3218,0,0,0,index,103
0,159,0,312,6113,5628,0,0,search
1670,944,0,0,2635,0,0,0,index,77
0,145,0,312,6477,6075,0,0,search
2101,989,0,0,3112,0,0,0,index,137
0,153,0,312,7049,6659,0,0,search
1865,1003,0,0,2908,0,0,0,index,132
0,147,0,312,6268,5878,0,0,search
2049,1331,0,0,3419,0,0,0,index,131
0,157,0,312,6351,5901,0,0,search
2370,1381,0,0,3781,0,0,0,index,100
0,135,0,312,6238,5762,0,0,search
2273,1348,0,0,3648,0,0,0,index,150
0,211,0,312,6011,5432,0,0,search
1888,974,0,0,2886,0,0,0,index,108
0,197,0,312,5382,4871,0,0,search
1560,904,0,0,2490,0,0,0,index,60
0,121,0,312,5169,4803,0,0,search
1953,1148,0,0,3198,0,0,0,index,102
0,277,0,248,7332,6637,0,0,search
2317,1045,0,0,3384,0,0,0,index,101
0,135,0,248,5632,5267,0,0,search
2096,1221,0,0,3351,0,0,0,index,132
0,116,0,248,5987,5603,0,0,search
2258,1248,0,0,3559,0,0,0,index,139
0,167,0,248,6865,6339,0,0,search
2144,1054,0,0,3230,0,0,0,index,124
0,149,0,248,6587,6119,0,0,search
1801,1111,0,0,2934,0,0,0,index,119
0,182,0,248,7471,6899,0,0,search
1713,971,0,0,2705,0,0,0,index,78
0,141,0,248,6128,5730,0,0,search
2146,1181,0,0,3350,0,0,0,index,109
0,222,0,248,7532,6992,0,0,search
1798,925,0,0,2746,0,0,0,index,85
0,136,0,248,5781,5418,0,0,search
2298,1181,0,0,3511,0,0,0,index,108
0,187,0,248,6819,6247,0,0,search
2663,1272,0,0,3959,0,0,0,index,107
0,212,0,248,7127,6593,0,0,search
1338,666,0,0,2025,0,0,0,index,57
0,152,0,248,6215,5814,0,0,search
2021,1071,0,0,3133,0,0,0,index,117
0,155,0,248,6659,6182,0,0,search
2632,1430,0,0,4093,0,0,0,index,153
0,246,0,248,6323,5645,0,0,search
2116,941,0,0,3078,0,0,0,index,133
0,179,0,248,6619,6111,0,0,search
2206,1449,0,0,3689,0,0,0,index,107
0,194,0,248,7080,6548,0,0,search
2078,1339,0,0,3462,0,0,0,index,130
0,211,0,248,6689,6138,0,0,search
2606,1755,0,0,4414,0,0,0,index,161
0,199,0,248,7854,7281,0,0,search
2277,1302,0,0,3601,0,0,0,index,116
0,125,0,248,5859,5531,0,0,search
2032,1224,0,0,3282,0,0,0,index,122
0,122,0,248,5894,5440,0,0,search
2019,1018,0,0,3066,0,0,0,index,124
0,209,0,248,6471,5907,0,0,search
1835,1017,0,0,2871,0,0,0,index,80
0,184,0,248,6616,6128,0,0,search
1953,1287,0,0,3282,0,0,0,index,84
0,113,0,248,6958,6566,0,0,search
1711,1150,0,0,2898,0,0,0,index,85
0,143,0,248,6567,6140,0,0,search
1605,1289,0,0,2927,0,0,0,index,78
0,122,0,248,5470,5105,0,0,search
2235,1065,0,0,3338,0,0,0,index,118
0,194,0,248,6586,6051,0,0,search
1653,1045,0,0,2719,0,0,0,index,70
0,141,0,248,5452,5059,0,0,search
2170,1152,0,0,3353,0,0,0,index,139
0,141,0,248,7153,6738,0,0,search
2172,1143,0,0,3342,0,0,0,index,133
0,131,0,248,5224,4830,0,0,search
5306,1260,0,0,6588,0,0,0,index,97
0,145,0,248,7344,6569,0,0,search
5511,3831,0,0,9379,0,0,0,index,136
0,229,0,244,7878,7196,0,0,search
4950,3954,0,0,9065,0,0,0,index,110
0,127,0,244,7508,7159,0,0,search
5240,3671,0,0,8999,0,0,0,index,118
0,288,0,244,8335,7482,0,0,search
3197,2826,0,0,6154,0,0,0,index,85
0,344,0,244,6925,6215,0,0,search
2672,1380,0,0,4097,0,0,0,index,145
0,145,0,244,6142,5635,0,0,search
2322,1099,0,0,3447,0,0,0,index,135
0,161,0,244,6168,5675,0,0,search
2148,1388,0,0,3561,0,0,0,index,155
0,162,0,244,6585,6063,0,0,search
1656,814,0,0,2492,0,0,0,index,79
0,160,0,244,5550,5117,0,0,search
2486,1403,0,0,3920,0,0,0,index,119
0,217,0,244,7461,6947,0,0,search
